enrollee_id,Has relevent experience,No relevent experience
21498,Male,
21501,0,
21505,0,
21507,,0
21508,Male,
21509,Female,
21510,Male,
21512,Male,
21515,Male,
21517,Male,
21519,0,
21520,0,
21521,Male,
21524,,Male
21525,Male,
21527,0,
21528,,Male
21533,0,
21535,Male,
21536,Male,
21537,Male,
21538,Male,
21539,Male,
21542,Male,
21543,Male,
21545,Male,
21546,,Male
21547,,Male
21550,,Male
21551,Male,
21552,Male,
21553,Male,
21554,Male,
21556,Female,
21557,Male,
21559,Male,
21560,Male,
21561,Male,
21562,Male,
21563,0,
21564,Male,
21566,0,
21567,Female,
21569,Other,
21570,0,
21571,,0
21573,Male,
21574,Male,
21575,Male,
21576,0,
21577,,Male
21580,Male,
21582,Male,
21583,,Male
21585,Male,
21586,,Male
21587,,Male
21589,,Female
21590,,Male
21591,0,
21595,Male,
21596,,Male
21597,Male,
21598,0,
21599,Male,
21600,Male,
21602,Male,
21603,Male,
21605,,0
21607,Male,
21608,Male,
21609,Male,
21610,Male,
21611,Male,
21612,Male,
21615,,0
21616,0,
21617,,0
21620,Female,
21621,Male,
21622,0,
21624,Male,
21626,0,
21627,,0
21628,Male,
21629,0,
21630,Male,
21631,Male,
21634,0,
21635,0,
21639,Male,
21640,Male,
21641,Male,
21642,Male,
21645,Male,
21646,,Male
21647,Male,
21651,0,
21652,,Female
21654,Male,
21655,0,
21658,Male,
21660,0,
21661,0,
21663,Male,
21664,Male,
21665,Male,
21667,0,
21674,Male,
21676,Male,
21677,Male,
21678,Male,
21680,Male,
21684,Female,
21687,0,
21689,Male,
21691,,Female
21692,Male,
21693,Male,
21694,Female,
21695,,0
21696,Male,
21697,,Male
21699,,0
21701,0,
21706,Male,
21708,0,
21711,Male,
21716,,Male
21719,Male,
21720,Male,
21721,Male,
21722,Female,
21723,Male,
21725,,Male
21727,,Male
21730,0,
21732,,Female
21733,0,
21734,Male,
21736,,Male
21739,,0
21741,Male,
21743,Male,
21745,0,
21748,,0
21749,Male,
21750,Male,
21751,,0
21752,Male,
21753,Female,
21754,,0
21755,0,
21757,Male,
21759,0,
21760,Male,
21761,,Male
21762,Male,
21764,0,
21765,0,
21767,Male,
21768,Male,
21769,Female,
21770,,Male
21773,Male,
21776,Male,
21778,Other,
21781,,Male
21782,Male,
21784,Male,
21787,Male,
21790,0,
21791,Male,
21794,Male,
21795,0,
21796,Male,
21798,Male,
21799,Female,
21800,Male,
21803,,Male
21804,,Male
21806,Male,
21810,,0
21811,0,
21812,Female,
21813,Male,
21814,0,
21816,Male,
21824,0,
21828,Male,
21829,Male,
21831,0,
21832,0,
21834,Male,
21836,,Male
21837,0,
21843,Male,
21846,0,
21847,Male,
21854,Male,
21856,0,
21857,Male,
21858,,Male
21860,Male,
21861,0,
21862,0,
21863,Male,
21866,,0
21867,Male,
21869,Male,
21872,Male,
21873,Male,
21874,,Male
21875,,Male
21877,Male,
21878,0,
21879,,0
21880,Male,
21882,Male,
21883,Male,
21884,Male,
21886,Male,
21889,Male,
21890,Male,
21891,,Female
21892,,0
21893,Male,
21895,Male,
21896,,Male
21903,Male,
21906,Male,
21908,Male,
21910,,Male
21911,0,
21912,0,
21914,,Male
21915,0,
21916,0,
21921,0,
21924,Male,
21925,Male,
21926,Male,
21928,0,
21930,,0
21931,Male,
21933,Male,
21935,,0
21938,,0
21941,Male,
21942,,0
21943,0,
21945,,Male
21950,Male,
21953,0,
21954,,0
21956,Male,
21957,Male,
21960,,Female
21964,Male,
21967,Male,
21969,0,
21973,Male,
21977,,Male
21980,Male,
21981,Female,
21982,Male,
21985,Female,
21989,Male,
21990,,0
21991,0,
21992,Male,
21993,,0
21994,Female,
21995,Male,
21996,Male,
21997,,Male
22000,Male,
22001,,Male
22002,Male,
22003,,Male
22004,Male,
22005,0,
22006,,Male
22009,Male,
22010,Male,
22011,Male,
22012,,Male
22014,Male,
22015,0,
22016,,Male
22017,,0
22018,Male,
22019,Male,
22020,Male,
22023,,Male
22025,,Male
22030,,Male
22034,Male,
22040,Male,
22041,0,
22043,Female,
22044,0,
22046,Male,
22047,Male,
22048,Male,
22049,Male,
22051,Male,
22052,Male,
22053,,0
22054,Male,
22056,0,
22059,Male,
22061,Male,
22062,Male,
22064,,Male
22067,Male,
22070,,Male
22071,Male,
22072,Female,
22074,Male,
22075,Male,
22076,Male,
22078,,Male
22079,Male,
22080,Male,
22082,Male,
22084,,Male
22087,Male,
22089,,Male
22090,,0
22092,Female,
22093,Male,
22098,,Female
22100,Male,
22101,,Male
22105,Male,
22107,Male,
22109,Female,
22110,Female,
22111,Male,
22112,Male,
22113,,Male
22114,Male,
22119,0,
22122,Male,
22126,Male,
22128,Male,
22129,0,
22130,Male,
22131,Male,
22132,0,
22134,,Male
22136,,0
22137,Female,
22142,,0
22144,Male,
22145,,0
22146,Male,
22147,,Female
22153,Male,
22155,Male,
22156,Male,
22157,0,
22158,,0
22159,Male,
22160,Male,
22162,Male,
22163,,0
22164,Male,
22166,0,
22167,,Male
22169,0,
22170,,0
22171,Male,
22172,Male,
22173,,0
22175,,Male
22176,Male,
22177,,Male
22179,,Male
22180,Male,
22181,,0
22182,0,
22184,Female,
22185,,Male
22186,0,
22190,Male,
22192,Male,
22194,Female,
22196,Male,
22197,0,
22198,Male,
22201,Male,
22203,,Male
22204,Male,
22205,Male,
22206,0,
22209,,Male
22210,Male,
22211,,Male
22215,Male,
22219,Male,
22220,Male,
22223,Male,
22225,,Male
22227,Male,
22228,,0
22232,Male,
22233,Male,
22234,0,
22235,Male,
22236,Male,
22238,Female,
22239,Male,
22240,Male,
22242,Male,
22243,,Male
22245,Male,
22246,Other,
22248,Female,
22249,Male,
22251,,Male
22252,Male,
22253,0,
22256,,Male
22257,Male,
22258,Male,
22259,Male,
22260,,Male
22262,Female,
22267,Male,
22272,,Male
22276,Male,
22280,Male,
22281,0,
22282,Male,
22283,0,
22284,,0
22285,Male,
22286,,Male
22287,Male,
22288,Male,
22289,0,
22290,Male,
22291,Male,
22293,Male,
22299,Male,
22301,,0
22304,,Male
22305,Male,
22306,Male,
22307,Male,
22309,Male,
22314,Male,
22315,Female,
22316,0,
22317,Male,
22318,Male,
22319,,Male
22321,,Male
22322,Male,
22326,,0
22327,,Male
22328,,Male
22331,,Male
22332,,Male
22333,Female,
22334,,0
22335,Male,
22336,Male,
22337,Male,
22339,,Male
22344,,Male
22345,Male,
22346,Male,
22347,0,
22348,,Male
22349,0,
22350,Male,
22352,0,
22355,Male,
22356,Male,
22357,Male,
22358,Male,
22361,,0
22362,,Male
22365,,0
22369,Male,
22370,Male,
22371,Male,
22372,,0
22373,0,
22374,0,
22375,0,
22376,,0
22377,Male,
22378,,Male
22381,Male,
22382,Male,
22383,,Male
22384,Male,
22385,0,
22386,,Male
22387,Male,
22388,,Male
22389,Female,
22391,Male,
22393,0,
22394,0,
22395,Male,
22396,Male,
22397,0,
22399,Male,
22400,Male,
22401,Male,
22403,0,
22404,Male,
22405,Male,
22408,0,
22410,Male,
22411,,0
22412,0,
22413,Male,
22414,,0
22415,,0
22416,0,
22417,0,
22419,Male,
22420,Male,
22425,Male,
22427,Male,
22429,Male,
22431,Male,
22432,Male,
22433,Male,
22434,,Male
22435,Male,
22437,0,
22438,,0
22439,0,
22440,Female,
22441,0,
22442,,Female
22443,Male,
22444,Male,
22446,0,
22447,Male,
22448,Male,
22449,Male,
22452,,Female
22453,0,
22454,Male,
22455,Male,
22458,,Male
22459,0,
22461,Male,
22463,Male,
22465,Male,
22466,Male,
22467,Male,
22470,Male,
22471,Male,
22473,0,
22474,Male,
22475,Male,
22476,Male,
22481,Male,
22482,Male,
22483,0,
22484,Male,
22485,Male,
22486,0,
22490,,Male
22491,,0
22492,Male,
22493,,0
22494,Male,
22495,0,
22496,0,
22498,Male,
22499,0,
22500,,Male
22503,0,
22505,Male,
22508,,Female
22509,,0
22512,Male,
22513,Male,
22514,Male,
22515,,Male
22516,,0
22517,,Male
22521,Male,
22522,Male,
22523,Male,
22528,0,
22530,Male,
22531,Male,
22534,Male,
22535,Male,
22537,Male,
22538,0,
22539,0,
22540,Male,
22541,,0
22543,Male,
22544,,Male
22545,Male,
22546,Male,
22547,Male,
22548,Male,
22549,Male,
22550,Male,
22551,Male,
22552,Male,
22553,Male,
22554,Male,
22559,0,
22560,,Female
22562,Male,
22563,,0
22564,0,
22565,Male,
22567,0,
22570,0,
22572,,0
22573,0,
22574,,Male
22576,Male,
22578,Male,
22579,Male,
22581,Male,
22583,Male,
22584,Male,
22585,,Male
22586,Male,
22588,Male,
22589,Male,
22590,0,
22592,,Male
22595,Male,
22596,Male,
22597,,0
22598,Male,
22599,Male,
22600,Male,
22601,0,
22602,,Male
22603,Male,
22604,Male,
22609,Male,
22610,,Male
22612,Male,
22613,0,
22614,Male,
22615,0,
22616,Male,
22619,,0
22620,0,
22621,0,
22622,0,
22623,Male,
22626,Male,
22627,Male,
22631,,0
22632,Male,
22633,0,
22635,0,
22637,,Male
22643,0,
22644,0,
22645,Female,
22647,,Male
22648,0,
22649,,0
22651,Male,
22653,Male,
22654,0,
22656,,Male
22659,,0
22662,Male,
22663,Male,
22664,,0
22666,Male,
22667,Male,
22669,,Male
22670,Male,
22671,0,
22681,Male,
22683,Male,
22684,Male,
22685,Male,
22687,0,
22688,,0
22689,Male,
22693,Male,
22699,,Male
22701,,0
22702,,Male
22703,0,
22704,Female,
22710,Male,
22717,0,
22718,0,
22719,Male,
22721,Male,
22722,0,
22723,Male,
22725,,Male
22728,Male,
22729,Male,
22730,Male,
22735,0,
22736,,Male
22738,0,
22739,,0
22741,0,
22742,0,
22743,Male,
22745,0,
22747,,Female
22749,0,
22750,,Male
22751,Male,
22752,Female,
22755,Male,
22757,Male,
22758,,Male
22761,,0
22763,,Male
22764,,0
22766,Male,
22767,0,
22768,0,
22769,0,
22770,Male,
22771,,Male
22778,,Female
22781,,Female
22782,,Male
22783,Male,
22784,0,
22787,Male,
22788,,0
22790,,Male
22794,Female,
22796,,Male
22797,0,
22798,0,
22800,Male,
22804,Male,
22807,Male,
22809,,Male
22810,Male,
22811,0,
22813,Female,
22815,,Male
22816,,Male
22818,Male,
22820,Male,
22821,Male,
22822,Male,
22823,,0
22825,Male,
22827,,Male
22828,0,
22830,Male,
22831,Male,
22832,,0
22833,,Male
22838,,Male
22840,,Male
22841,,Male
22844,0,
22845,Male,
22847,,Male
22850,Female,
22851,0,
22852,,Male
22860,,Male
22861,Male,
22862,Male,
22864,Male,
22865,,Male
22867,0,
22868,Male,
22869,Male,
22871,,Male
22872,,0
22874,Male,
22877,Male,
22878,Female,
22880,0,
22882,0,
22883,0,
22884,Male,
22888,Male,
22891,0,
22892,Male,
22895,Male,
22896,0,
22897,,Female
22898,Male,
22899,0,
22901,Male,
22906,Male,
22907,Male,
22908,Male,
22909,Male,
22910,0,
22911,,Male
22912,,Male
22915,Male,
22916,,Male
22917,,Male
22918,0,
22919,Male,
22920,,0
22921,Male,
22923,,Male
22924,,Male
22926,Male,
22927,Male,
22930,,Male
22931,Male,
22935,,0
22937,,0
22942,Male,
22943,Male,
22944,Male,
22946,Male,
22949,,Male
22950,Male,
22951,Male,
22952,0,
22953,Male,
22954,Female,
22956,Male,
22959,Male,
22960,0,
22963,Male,
22965,Male,
22966,Male,
22968,Male,
22970,,0
22971,,0
22973,0,
22976,Male,
22977,Male,
22979,0,
22980,,Male
22981,Male,
22984,Male,
22987,Male,
22988,Male,
22996,Female,
22997,Male,
23000,,Male
23001,Male,
23002,,Male
23004,0,
23005,Male,
23006,Male,
23008,Male,
23010,,0
23011,0,
23012,,Female
23013,,Male
23014,Male,
23015,Male,
23017,Male,
23019,Male,
23020,Male,
23022,,Male
23023,Male,
23026,Male,
23027,Male,
23028,0,
23032,Male,
23035,0,
23036,Female,
23040,Female,
23041,Male,
23044,,Female
23048,,0
23049,0,
23050,0,
23051,Male,
23052,Other,
23054,Male,
23056,Male,
23058,,Female
23061,,Male
23062,,0
23063,0,
23065,Male,
23066,Male,
23067,Male,
23068,Male,
23069,Male,
23071,Male,
23074,Female,
23075,Male,
23077,Male,
23079,,Male
23080,Male,
23081,,0
23082,,Male
23083,0,
23085,Male,
23086,,Male
23087,0,
23089,Male,
23092,Male,
23093,,Male
23094,Male,
23095,0,
23096,,0
23097,0,
23099,Male,
23100,Male,
23101,Male,
23102,0,
23103,Male,
23104,Male,
23107,Male,
23109,Male,
23111,Male,
23112,Male,
23113,Male,
23114,Female,
23115,Male,
23117,,Male
23118,,Male
23119,,Male
23121,0,
23123,0,
23124,Male,
23126,Male,
23127,,0
23129,,0
23131,Male,
23134,,Male
23135,Male,
23136,,0
23137,Male,
23138,Male,
23139,Male,
23141,,Male
23142,Male,
23143,Male,
23144,Male,
23145,0,
23146,Male,
23147,Male,
23148,,0
23149,Male,
23151,Male,
23152,,0
23154,Male,
23155,0,
23156,0,
23157,,Male
23158,Male,
23159,0,
23160,,Male
23161,,Male
23165,,Male
23166,Male,
23167,,Male
23169,,Male
23171,,Male
23173,Male,
23174,,0
23175,,0
23177,Male,
23178,,0
23179,Male,
23180,0,
23181,,Male
23182,0,
23184,Male,
23185,Male,
23186,,0
23190,0,
23191,Male,
23192,,0
23194,,Male
23195,Female,
23196,Male,
23197,Male,
23198,,Other
23201,Male,
23202,Male,
23205,Male,
23206,Male,
23208,,0
23209,,Male
23212,,Male
23217,Male,
23221,,Male
23222,,0
23227,Male,
23229,0,
23230,Male,
23231,Male,
23232,0,
23234,Male,
23236,Male,
23237,Male,
23239,,Male
23240,Male,
23242,Male,
23246,0,
23247,Male,
23248,Male,
23250,Male,
23251,,0
23252,0,
23256,Male,
23257,0,
23260,,0
23263,,0
23264,,Male
23266,Male,
23268,Male,
23273,,Male
23274,Male,
23276,,Male
23278,Male,
23280,0,
23282,,Male
23283,0,
23284,,Male
23285,Male,
23287,Male,
23289,Male,
23291,Male,
23293,,Female
23294,,0
23295,Male,
23297,Male,
23298,,0
23299,Male,
23300,,0
23302,Male,
23306,,Male
23307,,Male
23308,,0
23310,Male,
23311,Male,
23312,Male,
23314,0,
23315,,Female
23316,Male,
23320,,0
23321,Male,
23322,Male,
23323,Male,
23324,Male,
23325,,0
23327,0,
23328,,Male
23330,,Female
23334,Male,
23339,,0
23340,Female,
23341,Female,
23342,Male,
23343,,0
23346,,Male
23348,,0
23349,Male,
23350,0,
23351,0,
23353,,0
23355,,Male
23356,Male,
23357,Male,
23358,Male,
23360,,Male
23361,Male,
23363,,Male
23365,,Male
23366,0,
23367,Male,
23368,,Male
23369,Male,
23370,,0
23371,,Male
23372,Male,
23373,0,
23374,Male,
23375,,Male
23376,Male,
23377,Male,
23378,Female,
23380,,0
23382,,0
23384,0,
23385,,Male
23386,,Male
23388,0,
23389,Male,
23391,Male,
23392,Male,
23394,,Male
23395,Male,
23396,Male,
23397,Male,
23398,0,
23399,Male,
23402,,Male
23404,Male,
23406,Male,
23409,0,
23410,0,
23411,,Male
23413,,0
23415,Male,
23417,,0
23419,Male,
23420,0,
23422,,Male
23427,,0
23428,,0
23429,Male,
23430,Male,
23431,,Male
23436,Male,
23437,0,
23440,,0
23441,0,
23443,,Male
23444,,0
23445,Male,
23446,,Male
23447,,0
23452,,0
23454,0,
23455,Male,
23459,,Male
23460,0,
23462,Male,
23463,0,
23466,,0
23467,Male,
23468,Male,
23470,Male,
23471,Male,
23473,,Male
23474,,Male
23475,Male,
23476,Male,
23479,,Male
23480,Male,
23481,Male,
23482,Male,
23483,Male,
23484,,0
23485,Female,
23486,Male,
23487,Male,
23490,,Male
23495,0,
23496,,Male
23497,,Male
23499,Male,
23500,,0
23501,,Male
23502,Male,
23504,,Male
23505,Male,
23506,,Male
23507,0,
23508,Male,
23509,Male,
23510,Male,
23511,,Male
23512,Male,
23516,,Male
23517,,Male
23519,,Female
23520,0,
23522,Male,
23524,Male,
23525,,0
23526,,Male
23527,Male,
23530,,Female
23531,Male,
23532,,0
23533,,0
23534,,Male
23543,Male,
23545,,Male
23546,,Male
23549,,Male
23550,Male,
23551,,0
23552,,Male
23556,Male,
23558,,Male
23559,Male,
23563,Male,
23567,,Male
23568,Male,
23569,Male,
23571,,0
23572,Male,
23573,,Male
23578,Male,
23579,Male,
23580,,0
23581,0,
23583,Male,
23584,,Male
23585,Male,
23586,Male,
23587,,0
23588,,0
23590,Male,
23591,Male,
23593,Male,
23595,,Male
23597,Male,
23598,,Male
23600,Male,
23603,,Male
23604,,Male
23608,0,
23609,Male,
23610,,Male
23611,Male,
23612,Male,
23613,Male,
23615,,Male
23617,,Male
23618,Male,
23619,,Male
23621,,Male
23622,Male,
23623,Male,
23625,,Male
23626,Male,
23627,,Male
23630,,Male
23633,,Male
23634,0,
23636,,Male
23638,0,
23641,Male,
23642,,Male
23643,,0
23644,,0
23645,Male,
23648,,Male
23649,Male,
23650,Male,
23652,Male,
23653,,Male
23654,,Male
23655,0,
23657,,Male
23658,Male,
23659,,Male
23661,Male,
23662,0,
23664,Male,
23666,Male,
23672,0,
23673,,Male
23676,Male,
23678,0,
23680,,Male
23681,,Male
23683,,Female
23684,Male,
23687,,Male
23689,Male,
23690,Male,
23691,,0
23692,Male,
23693,,0
23694,,Male
23695,,Male
23696,0,
23697,,0
23703,,Male
23704,Male,
23708,,Male
23711,Male,
23712,,Male
23714,Male,
23715,Male,
23717,,Male
23718,,Male
23719,,0
23720,Male,
23721,,Male
23722,Male,
23724,Male,
23725,,Male
23726,0,
23728,Male,
23729,Male,
23731,Male,
23733,,Male
23738,Male,
23741,Male,
23743,,Male
23744,Male,
23747,,Male
23750,0,
23751,,Male
23753,Male,
23754,,0
23755,Male,
23757,Male,
23759,,0
23760,,Male
23762,Male,
23769,Male,
23771,0,
23772,Male,
23774,,0
23775,,Male
23777,,0
23778,Male,
23779,Male,
23780,,0
23782,,Male
23783,,0
23787,Male,
23788,Male,
23796,,Male
23797,,Male
23798,Male,
23801,Male,
23802,0,
23805,Male,
23806,0,
23807,,0
23810,,Male
23811,,Male
23812,Male,
23813,Male,
23814,,0
23815,,Male
23818,Male,
23819,,Male
23821,,Male
23822,0,
23823,,0
23825,,Male
23827,0,
23828,,Female
23830,Female,
23831,,Male
23833,Male,
23834,,0
23835,,0
23837,Male,
23839,,Male
23841,0,
23842,Male,
23844,Male,
23845,Male,
23847,,Male
23848,,0
23850,Male,
23851,,0
23853,Male,
23856,Male,
23858,,Male
23859,Male,
23862,Female,
23864,Male,
23868,Male,
23869,Male,
23871,0,
23872,Male,
23875,Male,
23877,,Male
23882,,Male
23886,,Male
23888,,Male
23889,0,
23890,Female,
23891,Male,
23892,Male,
23893,,Female
23895,,Male
23897,,Male
23898,Male,
23900,Male,
23901,,Male
23902,Male,
23903,0,
23905,,Male
23909,Male,
23911,,Male
23912,,Male
23913,Male,
23914,Male,
23916,,0
23917,,0
23920,,0
23922,0,
23923,Male,
23925,,Male
23929,,Male
23931,,Male
23932,Female,
23934,Male,
23935,0,
23936,Male,
23937,Male,
23938,0,
23939,,Male
23940,Male,
23941,Male,
23942,Male,
23944,Male,
23945,Female,
23946,,Male
23947,,0
23950,0,
23951,Male,
23952,0,
23953,Female,
23954,,Female
23955,,Male
23956,,Male
23958,Male,
23960,Male,
23961,Male,
23963,,0
23965,Male,
23966,0,
23967,Male,
23971,,Female
23972,Male,
23974,Male,
23975,Male,
23977,0,
23979,Male,
23980,,0
23981,,0
23982,Female,
23983,Male,
23984,Male,
23985,Male,
23987,,Male
23989,Male,
23990,,Male
23993,,Male
23995,Male,
23996,,Male
23998,,Male
24000,0,
24001,Male,
24002,Male,
24004,Male,
24006,Male,
24007,Male,
24009,,0
24010,,0
24011,Male,
24012,,Male
24014,Male,
24015,,Male
24016,Male,
24019,,Male
24020,Male,
24021,Male,
24024,,0
24028,Male,
24029,0,
24030,,Male
24031,0,
24032,Male,
24033,,Male
24034,Male,
24035,,Male
24036,,Male
24037,Male,
24038,,Male
24039,Male,
24040,Male,
24041,0,
24042,,Male
24043,,Male
24044,0,
24045,Male,
24046,Male,
24047,,0
24050,0,
24052,Male,
24054,0,
24055,0,
24056,Male,
24058,Other,
24059,Female,
24062,Male,
24064,0,
24065,,Male
24066,0,
24068,0,
24069,Male,
24070,,Male
24071,,Male
24072,Male,
24074,Male,
24075,Male,
24076,Male,
24078,0,
24082,Male,
24083,0,
24084,0,
24085,0,
24086,,Male
24087,0,
24089,Female,
24090,Male,
24091,Male,
24095,Male,
24096,0,
24097,0,
24100,,Male
24102,Male,
24104,Male,
24105,,Male
24106,Male,
24107,Male,
24109,Male,
24111,Male,
24112,Male,
24113,Male,
24115,0,
24117,Male,
24118,,Male
24119,Male,
24121,Male,
24122,Male,
24123,0,
24125,Male,
24126,0,
24127,Male,
24129,0,
24130,0,
24131,,0
24132,,Male
24134,Male,
24135,Male,
24136,,0
24137,,0
24139,Male,
24141,Male,
24142,Male,
24144,Male,
24146,0,
24147,,Male
24148,Male,
24150,,Male
24151,Male,
24152,,Male
24153,0,
24154,,Male
24157,0,
24159,,0
24160,,Female
24161,0,
24165,Male,
24168,0,
24169,0,
24172,0,
24173,,Male
24175,0,
24177,0,
24179,,Male
24181,Male,
24182,Female,
